source_type,source_id,frame_number,class_id,class_name,confidence,x_min,y_min,x_max,y_max,width,height,area_pixels,frame_width,frame_height,bbox_area_ratio,center_x,center_y,center_x_norm,center_y_norm,position_region,dominant_color_name,dom_r,dom_g,dom_b,timestamp_sec,ingestion_date,detection_id
video,video2.mov,111,20,elephant,0.30847641825675964,0,1796,459,1919,459,123,56457,1080,1920,0.0272265625,229.5,1857.5,0.2125,0.9674479166666666,bottom-left,gray,62,64,74,3.7028101265822784,2025-11-18 20:52:02,video2.mov_111_8
video,video2.mov,111,0,person,0.2953740954399109,441,1354,551,1568,110,214,23540,1080,1920,0.011352237654320987,496.0,1461.0,0.45925925925925926,0.7609375,bottom-center,gray,62,60,68,3.7028101265822784,2025-11-18 20:52:02,video2.mov_111_9
video,video2.mov,114,0,person,0.8096794486045837,693,1465,889,1919,196,454,88984,1080,1920,0.04291280864197531,791.0,1692.0,0.7324074074074074,0.88125,bottom-right,gray,141,115,120,3.8028860759493672,2025-11-18 20:52:02,video2.mov_114_0
video,video2.mov,114,0,person,0.7014603018760681,943,1402,1079,1919,136,517,70312,1080,1920,0.03390817901234568,1011.0,1660.5,0.9361111111111111,0.86484375,bottom-right,gray,75,67,72,3.8028860759493672,2025-11-18 20:52:02,video2.mov_114_1
video,video2.mov,114,0,person,0.5935523509979248,2,1359,153,1786,151,427,64477,1080,1920,0.03109423225308642,77.5,1572.5,0.07175925925925926,0.8190104166666666,bottom-left,gray,124,121,124,3.8028860759493672,2025-11-18 20:52:02,video2.mov_114_2
video,video2.mov,114,0,person,0.4762239158153534,84,1295,187,1515,103,220,22660,1080,1920,0.010927854938271605,135.5,1405.0,0.12546296296296297,0.7317708333333334,bottom-left,gray,162,161,170,3.8028860759493672,2025-11-18 20:52:02,video2.mov_114_3
video,video2.mov,114,0,person,0.4405958354473114,240,1346,412,1749,172,403,69316,1080,1920,0.033427854938271606,326.0,1547.5,0.30185185185185187,0.8059895833333334,bottom-left,gray,111,107,114,3.8028860759493672,2025-11-18 20:52:02,video2.mov_114_4
video,video2.mov,114,0,person,0.43099579215049744,400,1459,670,1919,270,460,124200,1080,1920,0.059895833333333336,535.0,1689.0,0.49537037037037035,0.8796875,bottom-center,gray,100,94,97,3.8028860759493672,2025-11-18 20:52:02,video2.mov_114_5
video,video2.mov,114,24,backpack,0.39651238918304443,249,1431,352,1581,103,150,15450,1080,1920,0.007450810185185185,300.5,1506.0,0.27824074074074073,0.784375,bottom-left,gray,117,111,106,3.8028860759493672,2025-11-18 20:52:02,video2.mov_114_6
video,video2.mov,114,0,person,0.3509334325790405,756,1364,906,1626,150,262,39300,1080,1920,0.018952546296296297,831.0,1495.0,0.7694444444444445,0.7786458333333334,bottom-right,gray,84,77,82,3.8028860759493672,2025-11-18 20:52:02,video2.mov_114_7
video,video2.mov,114,0,person,0.31602224707603455,278,1593,442,1866,164,273,44772,1080,1920,0.021591435185185186,360.0,1729.5,0.3333333333333333,0.90078125,bottom-center,gray,95,96,110,3.8028860759493672,2025-11-18 20:52:02,video2.mov_114_8
video,video2.mov,114,0,person,0.2940937876701355,398,1348,493,1552,95,204,19380,1080,1920,0.009346064814814814,445.5,1450.0,0.4125,0.7552083333333334,bottom-center,gray,63,60,66,3.8028860759493672,2025-11-18 20:52:02,video2.mov_114_9
video,video2.mov,114,24,backpack,0.2810722887516022,827,1666,944,1910,117,244,28548,1080,1920,0.01376736111111111,885.5,1788.0,0.8199074074074074,0.93125,bottom-right,gray,142,130,135,3.8028860759493672,2025-11-18 20:52:02,video2.mov_114_10
video,video2.mov,114,26,handbag,0.26225724816322327,555,1606,671,1744,116,138,16008,1080,1920,0.007719907407407407,613.0,1675.0,0.5675925925925925,0.8723958333333334,bottom-center,gray,88,81,83,3.8028860759493672,2025-11-18 20:52:02,video2.mov_114_11
video,video2.mov,117,0,person,0.8068411350250244,889,1401,1076,1919,187,518,96866,1080,1920,0.0467139274691358,982.5,1660.0,0.9097222222222222,0.8645833333333334,bottom-right,gray,89,79,82,3.9029620253164556,2025-11-18 20:52:02,video2.mov_117_0
video,video2.mov,117,0,person,0.6953946352005005,618,1460,823,1919,205,459,94095,1080,1920,0.04537760416666667,720.5,1689.5,0.6671296296296296,0.8799479166666667,bottom-right,gray,140,118,123,3.9029620253164556,2025-11-18 20:52:02,video2.mov_117_1
video,video2.mov,117,0,person,0.5985560417175293,4,1296,123,1592,119,296,35224,1080,1920,0.01698688271604938,63.5,1444.0,0.0587962962962963,0.7520833333333333,bottom-left,gray,159,158,166,3.9029620253164556,2025-11-18 20:52:02,video2.mov_117_2
video,video2.mov,117,0,person,0.47264033555984497,711,1362,860,1715,149,353,52597,1080,1920,0.025365065586419752,785.5,1538.5,0.7273148148148149,0.8013020833333333,bottom-right,gray,109,100,106,3.9029620253164556,2025-11-18 20:52:02,video2.mov_117_3
video,video2.mov,117,0,person,0.46244341135025024,383,1463,583,1912,200,449,89800,1080,1920,0.043306327160493825,483.0,1687.5,0.44722222222222224,0.87890625,bottom-center,gray,102,93,95,3.9029620253164556,2025-11-18 20:52:02,video2.mov_117_4
video,video2.mov,117,0,person,0.35863685607910156,97,1309,168,1530,71,221,15691,1080,1920,0.007567033179012346,132.5,1419.5,0.12268518518518519,0.7393229166666667,bottom-left,gray,95,90,95,3.9029620253164556,2025-11-18 20:52:02,video2.mov_117_5
video,video2.mov,117,0,person,0.3058743476867676,537,1360,655,1659,118,299,35282,1080,1920,0.01701485339506173,596.0,1509.5,0.5518518518518518,0.7861979166666667,bottom-center,gray,120,115,119,3.9029620253164556,2025-11-18 20:52:02,video2.mov_117_6
video,video2.mov,117,0,person,0.2578062117099762,205,1597,400,1843,195,246,47970,1080,1920,0.023133680555555557,302.5,1720.0,0.2800925925925926,0.8958333333333334,bottom-left,gray,91,90,101,3.9029620253164556,2025-11-18 20:52:02,video2.mov_117_7
video,video2.mov,117,0,person,0.2513335347175598,163,1352,245,1756,82,404,33128,1080,1920,0.01597608024691358,204.0,1554.0,0.18888888888888888,0.809375,bottom-left,gray,124,118,122,3.9029620253164556,2025-11-18 20:52:02,video2.mov_117_8
video,video2.mov,120,0,person,0.812309980392456,835,1399,1039,1919,204,520,106080,1080,1920,0.05115740740740741,937.0,1659.0,0.8675925925925926,0.8640625,bottom-right,gray,91,82,86,4.0030379746835445,2025-11-18 20:52:02,video2.mov_120_0
video,video2.mov,120,0,person,0.6399589776992798,557,1468,756,1918,199,450,89550,1080,1920,0.04318576388888889,656.5,1693.0,0.6078703703703704,0.8817708333333333,bottom-center,gray,141,119,123,4.0030379746835445,2025-11-18 20:52:02,video2.mov_120_1
video,video2.mov,120,0,person,0.6094427108764648,666,1361,815,1753,149,392,58408,1080,1920,0.02816743827160494,740.5,1557.0,0.6856481481481481,0.8109375,bottom-right,gray,111,103,110,4.0030379746835445,2025-11-18 20:52:02,video2.mov_120_2
video,video2.mov,120,0,person,0.5324652791023254,275,1461,526,1918,251,457,114707,1080,1920,0.05531780478395062,400.5,1689.5,0.37083333333333335,0.8799479166666667,bottom-center,gray,103,96,98,4.0030379746835445,2025-11-18 20:52:02,video2.mov_120_3
video,video2.mov,120,0,person,0.3695080280303955,117,1360,211,1715,94,355,33370,1080,1920,0.01609278549382716,164.0,1537.5,0.15185185185185185,0.80078125,bottom-left,gray,130,121,121,4.0030379746835445,2025-11-18 20:52:02,video2.mov_120_4
video,video2.mov,120,0,person,0.360048770904541,46,1318,113,1530,67,212,14204,1080,1920,0.0068499228395061725,79.5,1424.0,0.07361111111111111,0.7416666666666667,bottom-left,gray,75,72,78,4.0030379746835445,2025-11-18 20:52:02,video2.mov_120_5
video,video2.mov,120,0,person,0.31863877177238464,843,1345,938,1562,95,217,20615,1080,1920,0.00994164737654321,890.5,1453.5,0.8245370370370371,0.75703125,bottom-right,gray,91,67,71,4.0030379746835445,2025-11-18 20:52:02,video2.mov_120_6
video,video2.mov,120,0,person,0.2867436110973358,462,1369,595,1645,133,276,36708,1080,1920,0.017702546296296296,528.5,1507.0,0.48935185185185187,0.7848958333333333,bottom-center,gray,115,112,116,4.0030379746835445,2025-11-18 20:52:02,video2.mov_120_7
video,video2.mov,120,26,handbag,0.2815072536468506,695,1670,816,1910,121,240,29040,1080,1920,0.014004629629629629,755.5,1790.0,0.6995370370370371,0.9322916666666666,bottom-right,gray,135,125,131,4.0030379746835445,2025-11-18 20:52:02,video2.mov_120_8
video,video2.mov,120,0,person,0.2619822323322296,1,1300,61,1581,60,281,16860,1080,1920,0.008130787037037037,31.0,1440.5,0.028703703703703703,0.7502604166666667,bottom-left,gray,158,157,167,4.0030379746835445,2025-11-18 20:52:02,video2.mov_120_9
video,video2.mov,120,26,handbag,0.2597726285457611,401,1584,528,1740,127,156,19812,1080,1920,0.009554398148148149,464.5,1662.0,0.4300925925925926,0.865625,bottom-center,gray,88,81,83,4.0030379746835445,2025-11-18 20:52:02,video2.mov_120_10
video,video2.mov,120,24,backpack,0.25003692507743835,695,1668,822,1910,127,242,30734,1080,1920,0.014821566358024691,758.5,1789.0,0.7023148148148148,0.9317708333333333,bottom-right,gray,138,128,134,4.0030379746835445,2025-11-18 20:52:02,video2.mov_120_11
video,video2.mov,123,0,person,0.8020178079605103,796,1396,992,1919,196,523,102508,1080,1920,0.04943479938271605,894.0,1657.5,0.8277777777777777,0.86328125,bottom-right,gray,89,81,85,4.103113924050633,2025-11-18 20:52:02,video2.mov_123_0
video,video2.mov,123,0,person,0.750957190990448,492,1470,702,1918,210,448,94080,1080,1920,0.04537037037037037,597.0,1694.0,0.5527777777777778,0.8822916666666667,bottom-center,gray,138,116,121,4.103113924050633,2025-11-18 20:52:02,video2.mov_123_1
video,video2.mov,123,0,person,0.6454815864562988,616,1359,770,1799,154,440,67760,1080,1920,0.03267746913580247,693.0,1579.0,0.6416666666666667,0.8223958333333333,bottom-center,gray,113,106,114,4.103113924050633,2025-11-18 20:52:02,video2.mov_123_2
video,video2.mov,123,0,person,0.5949128270149231,987,1500,1064,1678,77,178,13706,1080,1920,0.0066097608024691355,1025.5,1589.0,0.9495370370370371,0.8276041666666667,bottom-right,gray,171,131,148,4.103113924050633,2025-11-18 20:52:02,video2.mov_123_3
video,video2.mov,123,0,person,0.5637990236282349,182,1449,442,1918,260,469,121940,1080,1920,0.058805941358024694,312.0,1683.5,0.28888888888888886,0.8768229166666667,bottom-left,gray,99,93,95,4.103113924050633,2025-11-18 20:52:02,video2.mov_123_4
video,video2.mov,123,0,person,0.5547783374786377,1,1318,63,1535,62,217,13454,1080,1920,0.006488233024691358,32.0,1426.5,0.02962962962962963,0.74296875,bottom-left,gray,64,61,67,4.103113924050633,2025-11-18 20:52:02,video2.mov_123_5
video,video2.mov,123,0,person,0.5185373425483704,944,0,1080,248,136,248,33728,1080,1920,0.016265432098765433,1012.0,124.0,0.937037037037037,0.06458333333333334,top-right,gray,89,85,88,4.103113924050633,2025-11-18 20:52:02,video2.mov_123_6
video,video2.mov,123,0,person,0.4696459174156189,409,1372,537,1643,128,271,34688,1080,1920,0.016728395061728397,473.0,1507.5,0.43796296296296294,0.78515625,bottom-center,gray,114,110,113,4.103113924050633,2025-11-18 20:52:02,video2.mov_123_7
video,video2.mov,123,0,person,0.32836630940437317,67,1361,176,1653,109,292,31828,1080,1920,0.015349151234567902,121.5,1507.0,0.1125,0.7848958333333333,bottom-left,gray,136,125,122,4.103113924050633,2025-11-18 20:52:02,video2.mov_123_8
video,video2.mov,123,0,person,0.31592628359794617,61,1605,211,1804,150,199,29850,1080,1920,0.01439525462962963,136.0,1704.5,0.1259259259259259,0.8877604166666667,bottom-left,gray,125,123,128,4.103113924050633,2025-11-18 20:52:02,video2.mov_123_9
video,video2.mov,123,0,person,0.2925901710987091,933,1645,1077,1919,144,274,39456,1080,1920,0.01902777777777778,1005.0,1782.0,0.9305555555555556,0.928125,bottom-right,gray,109,83,81,4.103113924050633,2025-11-18 20:52:02,video2.mov_123_10
video,video2.mov,123,0,person,0.2913925349712372,791,1341,887,1567,96,226,21696,1080,1920,0.010462962962962962,839.0,1454.0,0.7768518518518519,0.7572916666666667,bottom-right,gray,92,69,73,4.103113924050633,2025-11-18 20:52:02,video2.mov_123_11
video,video2.mov,123,0,person,0.267093300819397,962,1357,1015,1508,53,151,8003,1080,1920,0.003859471450617284,988.5,1432.5,0.9152777777777777,0.74609375,bottom-right,gray,117,114,121,4.103113924050633,2025-11-18 20:52:02,video2.mov_123_12
video,video2.mov,126,0,person,0.8098808526992798,730,1396,946,1919,216,523,112968,1080,1920,0.05447916666666667,838.0,1657.5,0.7759259259259259,0.86328125,bottom-right,gray,94,85,90,4.203189873417721,2025-11-18 20:52:02,video2.mov_126_0
video,video2.mov,126,0,person,0.763245165348053,427,1474,641,1919,214,445,95230,1080,1920,0.04592496141975309,534.0,1696.5,0.49444444444444446,0.88359375,bottom-center,gray,140,117,121,4.203189873417721,2025-11-18 20:52:02,video2.mov_126_1
video,video2.mov,126,0,person,0.6760797500610352,571,1360,724,1839,153,479,73287,1080,1920,0.035342881944444446,647.5,1599.5,0.5995370370370371,0.8330729166666667,bottom-center,gray,111,107,115,4.203189873417721,2025-11-18 20:52:02,video2.mov_126_2
video,video2.mov,126,0,person,0.5631511211395264,151,1459,361,1915,210,456,95760,1080,1920,0.04618055555555556,256.0,1687.0,0.23703703703703705,0.8786458333333333,bottom-left,gray,99,91,92,4.203189873417721,2025-11-18 20:52:02,video2.mov_126_3
video,video2.mov,126,0,person,0.5035873055458069,937,1497,1017,1680,80,183,14640,1080,1920,0.007060185185185185,977.0,1588.5,0.9046296296296297,0.82734375,bottom-right,gray,173,135,151,4.203189873417721,2025-11-18 20:52:02,video2.mov_126_4
video,video2.mov,126,0,person,0.4318225085735321,864,1640,1078,1919,214,279,59706,1080,1920,0.02879340277777778,971.0,1779.5,0.899074074074074,0.9268229166666667,bottom-right,gray,102,76,76,4.203189873417721,2025-11-18 20:52:02,video2.mov_126_5
video,video2.mov,126,0,person,0.40984979271888733,1013,1409,1079,1644,66,235,15510,1080,1920,0.00747974537037037,1046.0,1526.5,0.9685185185185186,0.7950520833333333,bottom-right,gray,134,128,134,4.203189873417721,2025-11-18 20:52:02,video2.mov_126_6
video,video2.mov,126,0,person,0.38589027523994446,371,1371,474,1643,103,272,28016,1080,1920,0.013510802469135802,422.5,1507.0,0.3912037037037037,0.7848958333333333,bottom-center,gray,114,109,111,4.203189873417721,2025-11-18 20:52:02,video2.mov_126_7
video,video2.mov,126,0,person,0.3674861490726471,901,0,1078,257,177,257,45489,1080,1920,0.02193721064814815,989.5,128.5,0.9162037037037037,0.06692708333333333,top-right,gray,80,76,79,4.203189873417721,2025-11-18 20:52:02,video2.mov_126_8
video,video2.mov,126,0,person,0.3288208842277527,19,1359,125,1628,106,269,28514,1080,1920,0.013750964506172839,72.0,1493.5,0.06666666666666667,0.7778645833333333,bottom-left,gray,132,122,121,4.203189873417721,2025-11-18 20:52:02,video2.mov_126_9
video,video2.mov,126,0,person,0.2678256630897522,4,1729,161,1918,157,189,29673,1080,1920,0.014309895833333334,82.5,1823.5,0.0763888888888889,0.9497395833333333,bottom-left,gray,65,68,76,4.203189873417721,2025-11-18 20:52:02,video2.mov_126_10
video,video2.mov,126,0,person,0.26132631301879883,1,1593,137,1791,136,198,26928,1080,1920,0.012986111111111111,69.0,1692.0,0.06388888888888888,0.88125,bottom-left,gray,122,119,123,4.203189873417721,2025-11-18 20:52:02,video2.mov_126_11
video,video2.mov,126,0,person,0.2522944509983063,265,1313,374,1519,109,206,22454,1080,1920,0.010828510802469136,319.5,1416.0,0.29583333333333334,0.7375,bottom-left,gray,76,73,75,4.203189873417721,2025-11-18 20:52:02,video2.mov_126_12
video,video2.mov,126,0,person,0.2507973611354828,751,1339,841,1561,90,222,19980,1080,1920,0.009635416666666667,796.0,1450.0,0.737037037037037,0.7552083333333334,bottom-right,gray,92,69,73,4.203189873417721,2025-11-18 20:52:02,video2.mov_126_13
video,video2.mov,129,0,person,0.8096963763237,676,1394,889,1918,213,524,111612,1080,1920,0.05382523148148148,782.5,1656.0,0.7245370370370371,0.8625,bottom-right,gray,95,86,90,4.30326582278481,2025-11-18 20:52:02,video2.mov_129_0
video,video2.mov,129,0,person,0.7147006988525391,358,1522,586,1919,228,397,90516,1080,1920,0.04365162037037037,472.0,1720.5,0.43703703703703706,0.89609375,bottom-center,gray,147,122,124,4.30326582278481,2025-11-18 20:52:02,video2.mov_129_1
video,video2.mov,129,0,person,0.6758313775062561,969,1396,1077,1643,108,247,26676,1080,1920,0.012864583333333334,1023.0,1519.5,0.9472222222222222,0.79140625,bottom-right,gray,124,116,121,4.30326582278481,2025-11-18 20:52:02,video2.mov_129_2
video,video2.mov,129,0,person,0.6208259463310242,527,1348,685,1860,158,512,80896,1080,1920,0.03901234567901234,606.0,1604.0,0.5611111111111111,0.8354166666666667,bottom-center,gray,110,106,115,4.30326582278481,2025-11-18 20:52:02,video2.mov_129_3
video,video2.mov,129,0,person,0.6024530529975891,804,1639,1080,1919,276,280,77280,1080,1920,0.03726851851851852,942.0,1779.0,0.8722222222222222,0.9265625,bottom-right,gray,102,75,75,4.30326582278481,2025-11-18 20:52:02,video2.mov_129_4
video,video2.mov,129,0,person,0.540922224521637,859,0,1072,263,213,263,56019,1080,1920,0.027015335648148148,965.5,131.5,0.8939814814814815,0.06848958333333334,top-right,gray,74,69,72,4.30326582278481,2025-11-18 20:52:02,video2.mov_129_5
video,video2.mov,129,0,person,0.5284899473190308,63,1462,280,1919,217,457,99169,1080,1920,0.04782455632716049,171.5,1690.5,0.1587962962962963,0.88046875,bottom-left,gray,96,88,88,4.30326582278481,2025-11-18 20:52:02,video2.mov_129_6
video,video2.mov,129,0,person,0.38662347197532654,886,1492,971,1686,85,194,16490,1080,1920,0.007952353395061729,928.5,1589.0,0.8597222222222223,0.8276041666666667,bottom-right,gray,175,140,154,4.30326582278481,2025-11-18 20:52:02,video2.mov_129_7
video,video2.mov,129,0,person,0.33657899498939514,324,1371,413,1627,89,256,22784,1080,1920,0.010987654320987654,368.5,1499.0,0.34120370370370373,0.7807291666666667,bottom-center,gray,114,104,102,4.30326582278481,2025-11-18 20:52:02,video2.mov_129_8
video,video2.mov,129,0,person,0.3308863937854767,203,1335,343,1612,140,277,38780,1080,1920,0.018701774691358024,273.0,1473.5,0.25277777777777777,0.7674479166666667,bottom-left,gray,91,90,94,4.30326582278481,2025-11-18 20:52:02,video2.mov_129_9
video,video2.mov,129,0,person,0.26555028557777405,4,1358,83,1628,79,270,21330,1080,1920,0.010286458333333333,43.5,1493.0,0.04027777777777778,0.7776041666666667,bottom-left,gray,128,117,116,4.30326582278481,2025-11-18 20:52:02,video2.mov_129_10
video,video2.mov,132,0,person,0.8328071236610413,265,1473,515,1919,250,446,111500,1080,1920,0.05377121913580247,390.0,1696.0,0.3611111111111111,0.8833333333333333,bottom-center,gray,147,122,122,4.403341772151899,2025-11-18 20:52:02,video2.mov_132_0
video,video2.mov,132,0,person,0.8061303496360779,632,1393,838,1919,206,526,108356,1080,1920,0.05225501543209877,735.0,1656.0,0.6805555555555556,0.8625,bottom-right,gray,94,84,87,4.403341772151899,2025-11-18 20:52:02,video2.mov_132_1
video,video2.mov,132,0,person,0.7950818538665771,745,1637,1080,1919,335,282,94470,1080,1920,0.045558449074074074,912.5,1778.0,0.8449074074074074,0.9260416666666667,bottom-right,gray,98,72,72,4.403341772151899,2025-11-18 20:52:02,video2.mov_132_2
video,video2.mov,132,0,person,0.7180359363555908,484,1359,633,1853,149,494,73606,1080,1920,0.03549672067901235,558.5,1606.0,0.5171296296296296,0.8364583333333333,bottom-center,gray,104,102,112,4.403341772151899,2025-11-18 20:52:02,video2.mov_132_3
video,video2.mov,132,0,person,0.7119592428207397,3,1456,209,1918,206,462,95172,1080,1920,0.04589699074074074,106.0,1687.0,0.09814814814814815,0.8786458333333333,bottom-left,gray,106,98,96,4.403341772151899,2025-11-18 20:52:02,video2.mov_132_4
video,video2.mov,132,0,person,0.7079164981842041,925,1393,1029,1642,104,249,25896,1080,1920,0.012488425925925925,977.0,1517.5,0.9046296296296297,0.7903645833333334,bottom-right,gray,121,112,117,4.403341772151899,2025-11-18 20:52:02,video2.mov_132_5
video,video2.mov,132,0,person,0.5917619466781616,154,1341,296,1746,142,405,57510,1080,1920,0.027734375,225.0,1543.5,0.20833333333333334,0.80390625,bottom-left,gray,89,90,96,4.403341772151899,2025-11-18 20:52:02,video2.mov_132_6
video,video2.mov,132,0,person,0.5273531079292297,409,1359,510,1677,101,318,32118,1080,1920,0.01548900462962963,459.5,1518.0,0.425462962962963,0.790625,bottom-center,gray,131,109,110,4.403341772151899,2025-11-18 20:52:02,video2.mov_132_7
video,video2.mov,132,0,person,0.5044896602630615,1011,1374,1080,1641,69,267,18423,1080,1920,0.00888454861111111,1045.5,1507.5,0.9680555555555556,0.78515625,bottom-right,red,109,76,76,4.403341772151899,2025-11-18 20:52:02,video2.mov_132_8
video,video2.mov,132,0,person,0.3367065489292145,835,1489,919,1673,84,184,15456,1080,1920,0.007453703703703704,877.0,1581.0,0.812037037037037,0.8234375,bottom-right,gray,174,138,153,4.403341772151899,2025-11-18 20:52:02,video2.mov_132_9
video,video2.mov,132,0,person,0.25756964087486267,817,0,1077,279,260,279,72540,1080,1920,0.03498263888888889,947.0,139.5,0.8768518518518519,0.07265625,top-right,gray,70,65,68,4.403341772151899,2025-11-18 20:52:02,video2.mov_132_10
video,video2.mov,135,0,person,0.8288959860801697,184,1469,468,1919,284,450,127800,1080,1920,0.06163194444444445,326.0,1694.0,0.30185185185185187,0.8822916666666667,bottom-left,gray,142,118,119,4.5034177215189874,2025-11-18 20:52:02,video2.mov_135_0
video,video2.mov,135,0,person,0.8214059472084045,697,1620,1080,1918,383,298,114134,1080,1920,0.0550414737654321,888.5,1769.0,0.8226851851851852,0.9213541666666667,bottom-right,gray,98,72,71,4.5034177215189874,2025-11-18 20:52:02,video2.mov_135_1
video,video2.mov,135,0,person,0.7936964631080627,573,1391,795,1917,222,526,116772,1080,1920,0.05631365740740741,684.0,1654.0,0.6333333333333333,0.8614583333333333,bottom-center,gray,95,85,89,4.5034177215189874,2025-11-18 20:52:02,video2.mov_135_2
video,video2.mov,135,0,person,0.7659854292869568,442,1355,591,1852,149,497,74053,1080,1920,0.035712287808641975,516.5,1603.5,0.47824074074074074,0.83515625,bottom-center,gray,100,98,108,4.5034177215189874,2025-11-18 20:52:02,video2.mov_135_3
video,video2.mov,135,0,person,0.7051810026168823,966,1375,1080,1645,114,270,30780,1080,1920,0.01484375,1023.0,1510.0,0.9472222222222222,0.7864583333333334,bottom-right,red,121,84,82,4.5034177215189874,2025-11-18 20:52:02,video2.mov_135_4
video,video2.mov,135,0,person,0.696946382522583,883,1389,979,1633,96,244,23424,1080,1920,0.011296296296296296,931.0,1511.0,0.862037037037037,0.7869791666666667,bottom-right,gray,123,114,119,4.5034177215189874,2025-11-18 20:52:02,video2.mov_135_5
video,video2.mov,135,0,person,0.6729018688201904,114,1337,256,1746,142,409,58078,1080,1920,0.02800829475308642,185.0,1541.5,0.1712962962962963,0.8028645833333333,bottom-left,gray,93,92,99,4.5034177215189874,2025-11-18 20:52:02,video2.mov_135_6
video,video2.mov,135,0,person,0.5040423274040222,367,1362,478,1720,111,358,39738,1080,1920,0.01916377314814815,422.5,1541.0,0.3912037037037037,0.8026041666666667,bottom-center,gray,130,108,109,4.5034177215189874,2025-11-18 20:52:02,video2.mov_135_7
video,video2.mov,135,0,person,0.3742767572402954,366,1361,487,1904,121,543,65703,1080,1920,0.03168547453703704,426.5,1632.5,0.39490740740740743,0.8502604166666666,bottom-center,gray,135,114,116,4.5034177215189874,2025-11-18 20:52:02,video2.mov_135_8
video,video2.mov,135,0,person,0.33903995156288147,3,1376,110,1915,107,539,57673,1080,1920,0.02781298225308642,56.5,1645.5,0.052314814814814814,0.85703125,bottom-left,gray,109,104,104,4.5034177215189874,2025-11-18 20:52:02,video2.mov_135_9
video,video2.mov,135,0,person,0.28234902024269104,785,1481,869,1672,84,191,16044,1080,1920,0.007737268518518518,827.0,1576.5,0.7657407407407407,0.82109375,bottom-right,gray,168,134,148,4.5034177215189874,2025-11-18 20:52:02,video2.mov_135_10
video,video2.mov,138,0,person,0.8622910380363464,664,1612,1078,1919,414,307,127098,1080,1920,0.061293402777777777,871.0,1765.5,0.8064814814814815,0.91953125,bottom-right,gray,97,71,71,4.603493670886076,2025-11-18 20:52:02,video2.mov_138_0
video,video2.mov,138,0,person,0.8245846033096313,112,1469,416,1919,304,450,136800,1080,1920,0.06597222222222222,264.0,1694.0,0.24444444444444444,0.8822916666666667,bottom-left,gray,133,109,111,4.603493670886076,2025-11-18 20:52:02,video2.mov_138_1
video,video2.mov,138,0,person,0.8083510994911194,558,1394,761,1919,203,525,106575,1080,1920,0.05139612268518518,659.5,1656.5,0.6106481481481482,0.8627604166666667,bottom-center,gray,87,76,81,4.603493670886076,2025-11-18 20:52:02,video2.mov_138_2
video,video2.mov,138,0,person,0.8083005547523499,404,1353,556,1853,152,500,76000,1080,1920,0.03665123456790124,480.0,1603.0,0.4444444444444444,0.8348958333333333,bottom-center,gray,97,97,107,4.603493670886076,2025-11-18 20:52:02,video2.mov_138_3
video,video2.mov,138,0,person,0.7148736715316772,924,1373,1078,1649,154,276,42504,1080,1920,0.020497685185185185,1001.0,1511.0,0.9268518518518518,0.7869791666666667,bottom-right,red,122,88,86,4.603493670886076,2025-11-18 20:52:02,video2.mov_138_4
video,video2.mov,138,0,person,0.7107482552528381,76,1341,234,1750,158,409,64622,1080,1920,0.031164158950617284,155.0,1545.5,0.14351851851851852,0.8049479166666667,bottom-left,gray,96,89,93,4.603493670886076,2025-11-18 20:52:02,video2.mov_138_5
video,video2.mov,138,0,person,0.6664976477622986,328,1360,435,1711,107,351,37557,1080,1920,0.018111979166666667,381.5,1535.5,0.35324074074074074,0.7997395833333333,bottom-center,gray,122,100,101,4.603493670886076,2025-11-18 20:52:02,video2.mov_138_6
video,video2.mov,138,0,person,0.6375220417976379,3,1331,89,1749,86,418,35948,1080,1920,0.017336033950617284,46.0,1540.0,0.04259259259259259,0.8020833333333334,bottom-left,gray,138,134,135,4.603493670886076,2025-11-18 20:52:02,video2.mov_138_7
video,video2.mov,138,0,person,0.5822399258613586,840,1387,938,1634,98,247,24206,1080,1920,0.011673418209876543,889.0,1510.5,0.8231481481481482,0.78671875,bottom-right,gray,132,122,126,4.603493670886076,2025-11-18 20:52:02,video2.mov_138_8
video,video2.mov,138,0,person,0.5031370520591736,327,1361,434,1876,107,515,55105,1080,1920,0.026574556327160492,380.5,1618.5,0.3523148148148148,0.84296875,bottom-center,gray,136,114,116,4.603493670886076,2025-11-18 20:52:02,video2.mov_138_9
video,video2.mov,138,0,person,0.2935079038143158,744,1484,832,1663,88,179,15752,1080,1920,0.007596450617283951,788.0,1573.5,0.7296296296296296,0.81953125,bottom-right,gray,166,134,148,4.603493670886076,2025-11-18 20:52:02,video2.mov_138_10
video,video2.mov,138,0,person,0.27421972155570984,743,1353,796,1505,53,152,8056,1080,1920,0.003885030864197531,769.5,1429.0,0.7125,0.7442708333333333,bottom-right,gray,116,112,118,4.603493670886076,2025-11-18 20:52:02,video2.mov_138_11
video,video2.mov,138,0,person,0.2639788091182709,743,0,1079,290,336,290,97440,1080,1920,0.04699074074074074,911.0,145.0,0.8435185185185186,0.07552083333333333,top-right,gray,63,58,62,4.603493670886076,2025-11-18 20:52:02,video2.mov_138_12
video,video2.mov,141,0,person,0.8477017283439636,39,1477,339,1919,300,442,132600,1080,1920,0.06394675925925926,189.0,1698.0,0.175,0.884375,bottom-left,gray,136,112,111,4.703569620253164,2025-11-18 20:52:02,video2.mov_141_0
