source_type,source_id,frame_number,class_id,class_name,confidence,x_min,y_min,x_max,y_max,width,height,area_pixels,frame_width,frame_height,bbox_area_ratio,center_x,center_y,center_x_norm,center_y_norm,position_region,dominant_color_name,dom_r,dom_g,dom_b,timestamp_sec,ingestion_date,detection_id
video,video1.mov,240,4,airplane,0.8876254558563232,826,375,1077,773,251,398,99898,1080,1920,0.0481761188271605,951.5,574.0,0.8810185185185185,0.2989583333333333,top-right,gray,185,187,201,8.005839416058395,2025-11-19 02:25:37,video1.mov_240_0
video,video1.mov,241,4,airplane,0.8832622170448303,826,375,1077,773,251,398,99898,1080,1920,0.0481761188271605,951.5,574.0,0.8810185185185185,0.2989583333333333,top-right,gray,185,187,201,8.039197080291972,2025-11-19 02:25:37,video1.mov_241_0
video,video1.mov,242,4,airplane,0.8794488310813904,823,375,1077,773,254,398,101092,1080,1920,0.04875192901234568,950.0,574.0,0.8796296296296297,0.2989583333333333,top-right,gray,185,187,202,8.072554744525547,2025-11-19 02:25:37,video1.mov_242_0
video,video1.mov,243,4,airplane,0.8872433304786682,820,375,1077,773,257,398,102286,1080,1920,0.04932773919753086,948.5,574.0,0.8782407407407408,0.2989583333333333,top-right,gray,186,187,202,8.105912408759124,2025-11-19 02:25:37,video1.mov_243_0
video,video1.mov,244,4,airplane,0.8935673236846924,820,375,1077,773,257,398,102286,1080,1920,0.04932773919753086,948.5,574.0,0.8782407407407408,0.2989583333333333,top-right,gray,185,187,202,8.139270072992701,2025-11-19 02:25:37,video1.mov_244_0
video,video1.mov,245,4,airplane,0.892845630645752,824,378,1077,772,253,394,99682,1080,1920,0.04807195216049383,950.5,575.0,0.8800925925925925,0.2994791666666667,top-right,gray,185,187,201,8.172627737226279,2025-11-19 02:25:37,video1.mov_245_0
video,video1.mov,246,4,airplane,0.8889069557189941,823,378,1077,773,254,395,100330,1080,1920,0.04838445216049383,950.0,575.5,0.8796296296296297,0.29973958333333334,top-right,gray,185,187,202,8.205985401459854,2025-11-19 02:25:37,video1.mov_246_0
video,video1.mov,247,4,airplane,0.8877887725830078,822,377,1077,772,255,395,100725,1080,1920,0.04857494212962963,949.5,574.5,0.8791666666666667,0.29921875,top-right,gray,185,187,202,8.239343065693431,2025-11-19 02:25:37,video1.mov_247_0
video,video1.mov,248,4,airplane,0.8872425556182861,823,378,1077,773,254,395,100330,1080,1920,0.04838445216049383,950.0,575.5,0.8796296296296297,0.29973958333333334,top-right,gray,185,187,201,8.272700729927008,2025-11-19 02:25:37,video1.mov_248_0
video,video1.mov,249,4,airplane,0.8884730339050293,821,378,1077,773,256,395,101120,1080,1920,0.04876543209876543,949.0,575.5,0.8787037037037037,0.29973958333333334,top-right,gray,185,187,202,8.306058394160585,2025-11-19 02:25:37,video1.mov_249_0
video,video1.mov,250,4,airplane,0.8845200538635254,821,378,1077,773,256,395,101120,1080,1920,0.04876543209876543,949.0,575.5,0.8787037037037037,0.29973958333333334,top-right,gray,185,187,202,8.33941605839416,2025-11-19 02:25:37,video1.mov_250_0
video,video1.mov,251,4,airplane,0.8901033401489258,820,378,1077,773,257,395,101515,1080,1920,0.04895592206790123,948.5,575.5,0.8782407407407408,0.29973958333333334,top-right,gray,185,187,202,8.372773722627738,2025-11-19 02:25:37,video1.mov_251_0
video,video1.mov,252,4,airplane,0.8829867243766785,819,379,1077,773,258,394,101652,1080,1920,0.04902199074074074,948.0,576.0,0.8777777777777778,0.3,top-right,gray,185,187,202,8.406131386861315,2025-11-19 02:25:37,video1.mov_252_0
video,video1.mov,253,4,airplane,0.887222409248352,819,379,1077,773,258,394,101652,1080,1920,0.04902199074074074,948.0,576.0,0.8777777777777778,0.3,top-right,gray,185,187,202,8.43948905109489,2025-11-19 02:25:37,video1.mov_253_0
video,video1.mov,254,4,airplane,0.8981705904006958,816,379,1077,774,261,395,103095,1080,1920,0.049717881944444445,946.5,576.5,0.8763888888888889,0.30026041666666664,top-right,gray,185,187,202,8.472846715328467,2025-11-19 02:25:37,video1.mov_254_0
video,video1.mov,255,4,airplane,0.9019139409065247,815,380,1077,775,262,395,103490,1080,1920,0.049908371913580246,946.0,577.5,0.8759259259259259,0.30078125,top-right,gray,186,188,202,8.506204379562044,2025-11-19 02:25:37,video1.mov_255_0
video,video1.mov,256,4,airplane,0.8914221525192261,816,382,1077,775,261,393,102573,1080,1920,0.049466145833333336,946.5,578.5,0.8763888888888889,0.30130208333333336,top-right,gray,185,187,202,8.539562043795621,2025-11-19 02:25:37,video1.mov_256_0
video,video1.mov,257,4,airplane,0.9020252823829651,811,382,1077,776,266,394,104804,1080,1920,0.050542052469135804,944.0,579.0,0.8740740740740741,0.3015625,top-right,gray,186,188,203,8.572919708029197,2025-11-19 02:25:37,video1.mov_257_0
video,video1.mov,258,4,airplane,0.9030764698982239,809,381,1077,776,268,395,105860,1080,1920,0.05105131172839506,943.0,578.5,0.8731481481481481,0.30130208333333336,top-right,gray,186,188,203,8.606277372262774,2025-11-19 02:25:37,video1.mov_258_0
video,video1.mov,259,4,airplane,0.9022592902183533,807,382,1078,776,271,394,106774,1080,1920,0.05149209104938272,942.5,579.0,0.8726851851851852,0.3015625,top-right,gray,187,188,203,8.639635036496351,2025-11-19 02:25:37,video1.mov_259_0
video,video1.mov,260,4,airplane,0.8972612023353577,807,382,1077,776,270,394,106380,1080,1920,0.05130208333333333,942.0,579.0,0.8722222222222222,0.3015625,top-right,gray,186,188,203,8.672992700729928,2025-11-19 02:25:37,video1.mov_260_0
video,video1.mov,261,4,airplane,0.8939841389656067,809,382,1077,777,268,395,105860,1080,1920,0.05105131172839506,943.0,579.5,0.8731481481481481,0.30182291666666666,top-right,gray,186,188,203,8.706350364963503,2025-11-19 02:25:37,video1.mov_261_0
video,video1.mov,262,4,airplane,0.8955802917480469,807,382,1078,778,271,396,107316,1080,1920,0.05175347222222222,942.5,580.0,0.8726851851851852,0.3020833333333333,top-right,gray,186,188,203,8.73970802919708,2025-11-19 02:25:37,video1.mov_262_0
video,video1.mov,263,4,airplane,0.8949407339096069,806,383,1078,778,272,395,107440,1080,1920,0.051813271604938274,942.0,580.5,0.8722222222222222,0.30234375,top-right,gray,187,188,203,8.773065693430658,2025-11-19 02:25:37,video1.mov_263_0
video,video1.mov,264,4,airplane,0.8971981406211853,808,384,1078,778,270,394,106380,1080,1920,0.05130208333333333,943.0,581.0,0.8731481481481481,0.3026041666666667,top-right,gray,186,188,203,8.806423357664235,2025-11-19 02:25:37,video1.mov_264_0
video,video1.mov,265,4,airplane,0.8955042958259583,806,385,1078,779,272,394,107168,1080,1920,0.051682098765432095,942.0,582.0,0.8722222222222222,0.303125,top-right,gray,186,188,203,8.83978102189781,2025-11-19 02:25:37,video1.mov_265_0
video,video1.mov,266,4,airplane,0.8915455937385559,804,385,1078,779,274,394,107956,1080,1920,0.052062114197530866,941.0,582.0,0.8712962962962963,0.303125,top-right,gray,186,188,203,8.873138686131387,2025-11-19 02:25:37,video1.mov_266_0
video,video1.mov,267,4,airplane,0.8971706032752991,802,386,1078,780,276,394,108744,1080,1920,0.05244212962962963,940.0,583.0,0.8703703703703703,0.30364583333333334,top-right,gray,187,189,203,8.906496350364964,2025-11-19 02:25:37,video1.mov_267_0
video,video1.mov,268,4,airplane,0.8926013112068176,802,386,1078,781,276,395,109020,1080,1920,0.05257523148148148,940.0,583.5,0.8703703703703703,0.30390625,top-right,gray,187,189,203,8.939854014598541,2025-11-19 02:25:37,video1.mov_268_0
video,video1.mov,269,4,airplane,0.8858456015586853,799,387,1078,782,279,395,110205,1080,1920,0.05314670138888889,938.5,584.5,0.8689814814814815,0.30442708333333335,top-right,gray,187,189,203,8.973211678832117,2025-11-19 02:25:37,video1.mov_269_0
video,video1.mov,270,4,airplane,0.8783613443374634,798,387,1078,783,280,396,110880,1080,1920,0.05347222222222222,938.0,585.0,0.8685185185185185,0.3046875,top-right,gray,187,189,203,9.006569343065694,2025-11-19 02:25:37,video1.mov_270_0
video,video1.mov,271,4,airplane,0.8788060545921326,795,386,1079,782,284,396,112464,1080,1920,0.05423611111111111,937.0,584.0,0.8675925925925926,0.30416666666666664,top-right,gray,187,189,204,9.039927007299271,2025-11-19 02:25:37,video1.mov_271_0
video,video1.mov,272,4,airplane,0.8895147442817688,792,386,1079,783,287,397,113939,1080,1920,0.05494743441358025,935.5,584.5,0.8662037037037037,0.30442708333333335,top-right,gray,187,189,204,9.073284671532846,2025-11-19 02:25:37,video1.mov_272_0
video,video1.mov,273,4,airplane,0.8879438638687134,791,388,1079,783,288,395,113760,1080,1920,0.05486111111111111,935.0,585.5,0.8657407407407407,0.30494791666666665,top-right,gray,187,189,204,9.106642335766423,2025-11-19 02:25:37,video1.mov_273_0
video,video1.mov,274,4,airplane,0.8806730508804321,789,388,1079,783,290,395,114550,1080,1920,0.05524209104938271,934.0,585.5,0.8648148148148148,0.30494791666666665,top-right,gray,187,189,203,9.14,2025-11-19 02:25:37,video1.mov_274_0
video,video1.mov,275,4,airplane,0.8871333599090576,785,389,1079,783,294,394,115836,1080,1920,0.05586226851851852,932.0,586.0,0.8629629629629629,0.30520833333333336,top-right,gray,187,189,204,9.173357664233578,2025-11-19 02:25:37,video1.mov_275_0
video,video1.mov,276,4,airplane,0.8910409808158875,784,390,1079,784,295,394,116230,1080,1920,0.0560522762345679,931.5,587.0,0.8625,0.30572916666666666,top-right,gray,187,189,204,9.206715328467153,2025-11-19 02:25:37,video1.mov_276_0
video,video1.mov,277,4,airplane,0.8828265070915222,780,392,1080,784,300,392,117600,1080,1920,0.056712962962962965,930.0,588.0,0.8611111111111112,0.30625,top-right,gray,188,189,204,9.24007299270073,2025-11-19 02:25:37,video1.mov_277_0
video,video1.mov,278,4,airplane,0.8839733004570007,768,392,1080,784,312,392,122304,1080,1920,0.05898148148148148,924.0,588.0,0.8555555555555555,0.30625,top-right,gray,189,191,205,9.273430656934307,2025-11-19 02:25:37,video1.mov_278_0
video,video1.mov,279,4,airplane,0.8775179982185364,769,392,1080,784,311,392,121912,1080,1920,0.058792438271604935,924.5,588.0,0.8560185185185185,0.30625,top-right,gray,188,190,205,9.306788321167884,2025-11-19 02:25:37,video1.mov_279_0
video,video1.mov,280,4,airplane,0.8870490193367004,767,393,1080,785,313,392,122696,1080,1920,0.05917052469135802,923.5,589.0,0.8550925925925926,0.3067708333333333,top-right,gray,189,190,205,9.34014598540146,2025-11-19 02:25:37,video1.mov_280_0
video,video1.mov,281,4,airplane,0.8904523849487305,765,393,1080,784,315,391,123165,1080,1920,0.05939670138888889,922.5,588.5,0.8541666666666666,0.3065104166666667,top-right,gray,188,190,204,9.373503649635037,2025-11-19 02:25:37,video1.mov_281_0
video,video1.mov,282,4,airplane,0.8877286911010742,762,393,1080,783,318,390,124020,1080,1920,0.05980902777777778,921.0,588.0,0.8527777777777777,0.30625,top-right,gray,188,190,205,9.406861313868614,2025-11-19 02:25:37,video1.mov_282_0
video,video1.mov,283,4,airplane,0.9021880030632019,758,393,1080,784,322,391,125902,1080,1920,0.060716628086419755,919.0,588.5,0.850925925925926,0.3065104166666667,top-right,gray,189,190,205,9.440218978102191,2025-11-19 02:25:37,video1.mov_283_0
video,video1.mov,284,4,airplane,0.8974413871765137,757,393,1080,784,323,391,126293,1080,1920,0.06090518904320988,918.5,588.5,0.850462962962963,0.3065104166666667,top-right,gray,188,190,204,9.473576642335766,2025-11-19 02:25:37,video1.mov_284_0
video,video1.mov,285,4,airplane,0.8954979777336121,755,393,1080,785,325,392,127400,1080,1920,0.061439043209876545,917.5,589.0,0.8495370370370371,0.3067708333333333,top-right,gray,188,190,204,9.506934306569343,2025-11-19 02:25:37,video1.mov_285_0
video,video1.mov,286,4,airplane,0.8960972428321838,750,393,1080,785,330,392,129360,1080,1920,0.06238425925925926,915.0,589.0,0.8472222222222222,0.3067708333333333,top-right,gray,189,190,205,9.54029197080292,2025-11-19 02:25:37,video1.mov_286_0
video,video1.mov,287,4,airplane,0.8958680033683777,748,394,1080,785,332,391,129812,1080,1920,0.06260223765432099,914.0,589.5,0.8462962962962963,0.30703125,top-right,gray,189,190,204,9.573649635036498,2025-11-19 02:25:37,video1.mov_287_0
video,video1.mov,288,4,airplane,0.8901070356369019,746,395,1080,785,334,390,130260,1080,1920,0.06281828703703704,913.0,590.0,0.8453703703703703,0.3072916666666667,top-right,gray,188,190,204,9.607007299270073,2025-11-19 02:25:37,video1.mov_288_0
video,video1.mov,289,4,airplane,0.8903449177742004,745,396,1080,786,335,390,130650,1080,1920,0.06300636574074074,912.5,591.0,0.8449074074074074,0.3078125,top-right,gray,188,190,204,9.64036496350365,2025-11-19 02:25:37,video1.mov_289_0
video,video1.mov,290,4,airplane,0.8884520530700684,745,398,1080,786,335,388,129980,1080,1920,0.0626832561728395,912.5,592.0,0.8449074074074074,0.30833333333333335,top-right,gray,188,190,204,9.673722627737227,2025-11-19 02:25:37,video1.mov_290_0
video,video1.mov,291,4,airplane,0.8846133351325989,744,399,1080,787,336,388,130368,1080,1920,0.06287037037037037,912.0,593.0,0.8444444444444444,0.30885416666666665,top-right,gray,188,190,204,9.707080291970803,2025-11-19 02:25:37,video1.mov_291_0
video,video1.mov,292,4,airplane,0.8876046538352966,742,400,1080,786,338,386,130468,1080,1920,0.06291859567901234,911.0,593.0,0.8435185185185186,0.30885416666666665,top-right,gray,188,190,204,9.74043795620438,2025-11-19 02:25:37,video1.mov_292_0
video,video1.mov,293,4,airplane,0.8930948972702026,738,399,1080,787,342,388,132696,1080,1920,0.06399305555555555,909.0,593.0,0.8416666666666667,0.30885416666666665,top-right,gray,188,190,204,9.773795620437957,2025-11-19 02:25:37,video1.mov_293_0
video,video1.mov,294,4,airplane,0.8933470249176025,739,400,1080,787,341,387,131967,1080,1920,0.06364149305555555,909.5,593.5,0.8421296296296297,0.30911458333333336,top-right,gray,188,190,204,9.807153284671534,2025-11-19 02:25:37,video1.mov_294_0
video,video1.mov,295,4,airplane,0.8914561867713928,731,399,1080,787,349,388,135412,1080,1920,0.0653028549382716,905.5,593.0,0.8384259259259259,0.30885416666666665,top-right,gray,188,190,204,9.84051094890511,2025-11-19 02:25:37,video1.mov_295_0
video,video1.mov,296,4,airplane,0.8883101940155029,731,400,1080,788,349,388,135412,1080,1920,0.0653028549382716,905.5,594.0,0.8384259259259259,0.309375,top-right,gray,188,190,204,9.873868613138686,2025-11-19 02:25:37,video1.mov_296_0
video,video1.mov,297,4,airplane,0.8888013958930969,727,400,1080,787,353,387,136611,1080,1920,0.06588107638888889,903.5,593.5,0.836574074074074,0.30911458333333336,top-right,gray,188,190,204,9.907226277372263,2025-11-19 02:25:37,video1.mov_297_0
video,video1.mov,298,4,airplane,0.8912770748138428,723,401,1080,788,357,387,138159,1080,1920,0.06662760416666667,901.5,594.5,0.8347222222222223,0.30963541666666666,top-right,gray,188,190,204,9.94058394160584,2025-11-19 02:25:37,video1.mov_298_0
video,video1.mov,299,4,airplane,0.8914008736610413,719,400,1080,789,361,389,140429,1080,1920,0.06772231867283951,899.5,594.5,0.8328703703703704,0.30963541666666666,top-right,gray,188,190,204,9.973941605839416,2025-11-19 02:25:37,video1.mov_299_0
video,video1.mov,300,4,airplane,0.8921711444854736,716,400,1080,789,364,389,141596,1080,1920,0.06828510802469136,898.0,594.5,0.8314814814814815,0.30963541666666666,top-right,gray,188,190,204,10.007299270072993,2025-11-19 02:25:37,video1.mov_300_0
video,video1.mov,301,4,airplane,0.8927806615829468,715,401,1080,789,365,388,141620,1080,1920,0.06829668209876544,897.5,595.0,0.8310185185185185,0.3098958333333333,top-right,gray,188,190,204,10.04065693430657,2025-11-19 02:25:37,video1.mov_301_0
video,video1.mov,302,4,airplane,0.8907774686813354,712,402,1080,788,368,386,142048,1080,1920,0.06850308641975308,896.0,595.0,0.8296296296296296,0.3098958333333333,top-right,gray,188,190,204,10.074014598540147,2025-11-19 02:25:37,video1.mov_302_0
video,video1.mov,303,4,airplane,0.8841302990913391,709,402,1079,788,370,386,142820,1080,1920,0.06887538580246913,894.0,595.0,0.8277777777777777,0.3098958333333333,top-right,gray,188,190,204,10.107372262773723,2025-11-19 02:25:37,video1.mov_303_0
video,video1.mov,304,4,airplane,0.8819708228111267,707,403,1080,789,373,386,143978,1080,1920,0.06943383487654321,893.5,596.0,0.8273148148148148,0.3104166666666667,top-right,gray,188,190,204,10.1407299270073,2025-11-19 02:25:37,video1.mov_304_0
video,video1.mov,305,4,airplane,0.8746396899223328,705,403,1080,790,375,387,145125,1080,1920,0.06998697916666667,892.5,596.5,0.8263888888888888,0.3106770833333333,top-right,gray,188,190,204,10.174087591240877,2025-11-19 02:25:37,video1.mov_305_0
video,video1.mov,306,4,airplane,0.8698184490203857,701,403,1080,790,379,387,146673,1080,1920,0.07073350694444444,890.5,596.5,0.8245370370370371,0.3106770833333333,top-right,gray,188,190,204,10.207445255474454,2025-11-19 02:25:37,video1.mov_306_0
video,video1.mov,307,4,airplane,0.862520694732666,699,403,1080,790,381,387,147447,1080,1920,0.07110677083333333,889.5,596.5,0.8236111111111111,0.3106770833333333,top-right,gray,188,189,204,10.24080291970803,2025-11-19 02:25:37,video1.mov_307_0
video,video1.mov,308,4,airplane,0.8510175943374634,698,404,1079,790,381,386,147066,1080,1920,0.07092303240740741,888.5,597.0,0.8226851851851852,0.3109375,top-right,gray,187,189,203,10.274160583941606,2025-11-19 02:25:37,video1.mov_308_0
video,video1.mov,309,4,airplane,0.8580570220947266,689,405,1079,792,390,387,150930,1080,1920,0.07278645833333333,884.0,598.5,0.8185185185185185,0.31171875,top-right,gray,188,190,204,10.307518248175183,2025-11-19 02:25:37,video1.mov_309_0
video,video1.mov,310,4,airplane,0.8566673994064331,687,406,1080,792,393,386,151698,1080,1920,0.0731568287037037,883.5,599.0,0.8180555555555555,0.31197916666666664,top-right,gray,188,190,204,10.340875912408759,2025-11-19 02:25:37,video1.mov_310_0
video,video1.mov,311,4,airplane,0.8589579463005066,683,405,1080,791,397,386,153242,1080,1920,0.0739014274691358,881.5,598.0,0.8162037037037037,0.31145833333333334,top-right,gray,188,190,204,10.374233576642336,2025-11-19 02:25:37,video1.mov_311_0
video,video1.mov,312,4,airplane,0.8718127012252808,680,405,1080,791,400,386,154400,1080,1920,0.07445987654320987,880.0,598.0,0.8148148148148148,0.31145833333333334,top-right,gray,187,189,204,10.407591240875913,2025-11-19 02:25:37,video1.mov_312_0
video,video1.mov,313,4,airplane,0.8755190372467041,673,406,1080,792,407,386,157102,1080,1920,0.07576292438271605,876.5,599.0,0.8115740740740741,0.31197916666666664,top-right,gray,188,190,204,10.44094890510949,2025-11-19 02:25:37,video1.mov_313_0
video,video1.mov,314,4,airplane,0.8770110607147217,669,405,1080,793,411,388,159468,1080,1920,0.07690393518518518,874.5,599.0,0.8097222222222222,0.31197916666666664,top-right,gray,188,190,204,10.474306569343065,2025-11-19 02:25:37,video1.mov_314_0
video,video1.mov,315,4,airplane,0.8869010210037231,666,405,1080,793,414,388,160632,1080,1920,0.07746527777777777,873.0,599.0,0.8083333333333333,0.31197916666666664,top-right,gray,188,190,204,10.507664233576643,2025-11-19 02:25:37,video1.mov_315_0
video,video1.mov,316,4,airplane,0.8934824466705322,661,407,1080,793,419,386,161734,1080,1920,0.07799672067901235,870.5,600.0,0.8060185185185185,0.3125,top-right,gray,188,190,204,10.54102189781022,2025-11-19 02:25:37,video1.mov_316_0
video,video1.mov,317,4,airplane,0.8876662254333496,658,407,1080,793,422,386,162892,1080,1920,0.07855516975308642,869.0,600.0,0.8046296296296296,0.3125,top-right,gray,188,190,204,10.574379562043797,2025-11-19 02:25:37,video1.mov_317_0
video,video1.mov,318,4,airplane,0.8855543732643127,659,406,1080,793,421,387,162927,1080,1920,0.07857204861111111,869.5,599.5,0.8050925925925926,0.31223958333333335,top-right,gray,187,189,204,10.607737226277372,2025-11-19 02:25:37,video1.mov_318_0
video,video1.mov,319,4,airplane,0.8840558528900146,656,407,1080,794,424,387,164088,1080,1920,0.07913194444444445,868.0,600.5,0.8037037037037037,0.31276041666666665,top-right,gray,187,189,204,10.64109489051095,2025-11-19 02:25:37,video1.mov_319_0
video,video1.mov,320,4,airplane,0.8800418376922607,655,410,1080,794,425,384,163200,1080,1920,0.0787037037037037,867.5,602.0,0.8032407407407407,0.31354166666666666,top-right,gray,187,189,203,10.674452554744526,2025-11-19 02:25:37,video1.mov_320_0
video,video1.mov,321,4,airplane,0.8725268244743347,652,410,1080,794,428,384,164352,1080,1920,0.07925925925925927,866.0,602.0,0.8018518518518518,0.31354166666666666,top-right,gray,187,189,203,10.707810218978103,2025-11-19 02:25:37,video1.mov_321_0
video,video1.mov,322,4,airplane,0.8836339116096497,650,411,1080,794,430,383,164690,1080,1920,0.07942226080246914,865.0,602.5,0.8009259259259259,0.3138020833333333,top-right,gray,187,189,203,10.741167883211679,2025-11-19 02:25:37,video1.mov_322_0
video,video1.mov,323,4,airplane,0.8820410370826721,645,412,1079,794,434,382,165788,1080,1920,0.07995177469135803,862.0,603.0,0.7981481481481482,0.3140625,top-right,gray,187,189,204,10.774525547445256,2025-11-19 02:25:37,video1.mov_323_0
video,video1.mov,324,4,airplane,0.8864741921424866,640,411,1079,795,439,384,168576,1080,1920,0.0812962962962963,859.5,603.0,0.7958333333333333,0.3140625,top-right,gray,187,189,204,10.807883211678833,2025-11-19 02:25:37,video1.mov_324_0
video,video1.mov,325,4,airplane,0.8820630311965942,639,411,1079,797,440,386,169840,1080,1920,0.08190586419753086,859.0,604.0,0.7953703703703704,0.3145833333333333,top-right,gray,187,189,204,10.84124087591241,2025-11-19 02:25:37,video1.mov_325_0
video,video1.mov,326,4,airplane,0.8785318732261658,638,411,1079,797,441,386,170226,1080,1920,0.08209201388888888,858.5,604.0,0.7949074074074074,0.3145833333333333,top-right,gray,187,189,204,10.874598540145985,2025-11-19 02:25:37,video1.mov_326_0
video,video1.mov,327,4,airplane,0.8680356740951538,633,411,1078,798,445,387,172215,1080,1920,0.08305121527777778,855.5,604.5,0.7921296296296296,0.31484375,top-right,gray,188,190,204,10.907956204379563,2025-11-19 02:25:37,video1.mov_327_0
video,video1.mov,328,4,airplane,0.8688468933105469,628,411,1079,799,451,388,174988,1080,1920,0.08438850308641975,853.5,605.0,0.7902777777777777,0.3151041666666667,top-right,gray,188,190,204,10.94131386861314,2025-11-19 02:25:37,video1.mov_328_0
video,video1.mov,329,4,airplane,0.8630350828170776,626,411,1079,799,453,388,175764,1080,1920,0.08476273148148149,852.5,605.0,0.7893518518518519,0.3151041666666667,top-right,gray,188,190,204,10.974671532846715,2025-11-19 02:25:37,video1.mov_329_0
video,video1.mov,330,4,airplane,0.8598873019218445,620,411,1078,798,458,387,177246,1080,1920,0.08547743055555555,849.0,604.5,0.7861111111111111,0.31484375,top-right,gray,188,190,205,11.008029197080292,2025-11-19 02:25:37,video1.mov_330_0
video,video1.mov,331,4,airplane,0.867613673210144,618,410,1079,795,461,385,177485,1080,1920,0.08559268904320988,848.5,602.5,0.7856481481481481,0.3138020833333333,top-right,gray,188,190,205,11.04138686131387,2025-11-19 02:25:37,video1.mov_331_0
video,video1.mov,332,4,airplane,0.8628968000411987,616,411,1078,799,462,388,179256,1080,1920,0.08644675925925926,847.0,605.0,0.7842592592592592,0.3151041666666667,top-right,gray,189,191,205,11.074744525547446,2025-11-19 02:25:37,video1.mov_332_0
video,video1.mov,333,4,airplane,0.857509195804596,615,412,1078,800,463,388,179644,1080,1920,0.08663387345679012,846.5,606.0,0.7837962962962963,0.315625,top-right,gray,189,191,205,11.108102189781022,2025-11-19 02:25:37,video1.mov_333_0
video,video1.mov,334,4,airplane,0.8500980734825134,613,413,1077,800,464,387,179568,1080,1920,0.08659722222222223,845.0,606.5,0.7824074074074074,0.31588541666666664,top-right,gray,189,191,205,11.141459854014599,2025-11-19 02:25:37,video1.mov_334_0
video,video1.mov,335,4,airplane,0.8380047082901001,607,412,1077,800,470,388,182360,1080,1920,0.08794367283950617,842.0,606.0,0.7796296296296297,0.315625,top-right,gray,189,191,206,11.174817518248176,2025-11-19 02:25:37,video1.mov_335_0
video,video1.mov,336,4,airplane,0.8462225198745728,604,413,1077,799,473,386,182578,1080,1920,0.08804880401234567,840.5,606.0,0.7782407407407408,0.315625,top-right,gray,189,191,206,11.208175182481753,2025-11-19 02:25:37,video1.mov_336_0
video,video1.mov,337,4,airplane,0.8447376489639282,602,412,1077,799,475,387,183825,1080,1920,0.0886501736111111,839.5,605.5,0.7773148148148148,0.31536458333333334,top-right,gray,189,191,206,11.241532846715328,2025-11-19 02:25:37,video1.mov_337_0
video,video1.mov,338,4,airplane,0.8497947454452515,596,412,1076,799,480,387,185760,1080,1920,0.08958333333333333,836.0,605.5,0.774074074074074,0.31536458333333334,top-right,gray,190,192,206,11.274890510948905,2025-11-19 02:25:37,video1.mov_338_0
video,video1.mov,339,4,airplane,0.837933361530304,594,411,1076,798,482,387,186534,1080,1920,0.08995659722222223,835.0,604.5,0.7731481481481481,0.31484375,top-right,gray,190,192,206,11.308248175182483,2025-11-19 02:25:37,video1.mov_339_0
video,video1.mov,340,4,airplane,0.8357526063919067,594,412,1076,798,482,386,186052,1080,1920,0.0897241512345679,835.0,605.0,0.7731481481481481,0.3151041666666667,top-right,gray,190,192,206,11.34160583941606,2025-11-19 02:25:37,video1.mov_340_0
video,video1.mov,341,4,airplane,0.8216708898544312,592,411,1077,800,485,389,188665,1080,1920,0.09098427854938272,834.5,605.5,0.7726851851851851,0.31536458333333334,top-right,gray,190,192,207,11.374963503649635,2025-11-19 02:25:37,video1.mov_341_0
video,video1.mov,342,4,airplane,0.7942689061164856,585,411,1075,799,490,388,190120,1080,1920,0.09168595679012345,830.0,605.0,0.7685185185185185,0.3151041666666667,top-right,gray,190,192,207,11.408321167883212,2025-11-19 02:25:37,video1.mov_342_0
video,video1.mov,343,4,airplane,0.7913318872451782,576,414,1065,798,489,384,187776,1080,1920,0.09055555555555556,820.5,606.0,0.7597222222222222,0.315625,top-right,gray,191,193,207,11.44167883211679,2025-11-19 02:25:37,video1.mov_343_0
video,video1.mov,344,4,airplane,0.7865722179412842,573,411,1071,798,498,387,192726,1080,1920,0.09294270833333333,822.0,604.5,0.7611111111111111,0.31484375,top-right,gray,191,193,207,11.475036496350366,2025-11-19 02:25:37,video1.mov_344_0
video,video1.mov,345,4,airplane,0.8007189631462097,570,412,1072,799,502,387,194274,1080,1920,0.09368923611111112,821.0,605.5,0.7601851851851852,0.31536458333333334,top-right,gray,191,193,208,11.508394160583942,2025-11-19 02:25:37,video1.mov_345_0
video,video1.mov,346,4,airplane,0.7686514258384705,569,412,1067,798,498,386,192228,1080,1920,0.09270254629629629,818.0,605.0,0.7574074074074074,0.3151041666666667,top-right,gray,191,193,208,11.541751824817519,2025-11-19 02:25:37,video1.mov_346_0
video,video1.mov,347,4,airplane,0.7538020014762878,569,412,1060,797,491,385,189035,1080,1920,0.09116271219135802,814.5,604.5,0.7541666666666667,0.31484375,top-right,gray,191,193,207,11.575109489051096,2025-11-19 02:25:37,video1.mov_347_0
video,video1.mov,348,4,airplane,0.738920271396637,566,413,1065,797,499,384,191616,1080,1920,0.09240740740740741,815.5,605.0,0.7550925925925925,0.3151041666666667,top-right,gray,191,193,207,11.608467153284671,2025-11-19 02:25:37,video1.mov_348_0
video,video1.mov,349,4,airplane,0.7655745148658752,562,412,1070,797,508,385,195580,1080,1920,0.0943190586419753,816.0,604.5,0.7555555555555555,0.31484375,top-right,gray,191,193,208,11.641824817518248,2025-11-19 02:25:37,video1.mov_349_0
video,video1.mov,350,4,airplane,0.753069281578064,560,413,1071,797,511,384,196224,1080,1920,0.09462962962962963,815.5,605.0,0.7550925925925925,0.3151041666666667,top-right,gray,191,193,208,11.675182481751825,2025-11-19 02:25:37,video1.mov_350_0
